TinhTrangBDS,PhongNgu,PhongTam,Loai,GiayTo,TinhTrangNoiThat,HuongCuaChinh,HuongBanCong,CanGoc,Quan,Gia,Gia_m2,DienTich_m2
0, 2 phòng, 2 phòng,2,1,1,9,9,1,Huyện Bình Chánh,1.3,0.019399999999999997,67.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Tân Phú,2.65,0.03681,72.0
1, 3 phòng, 2 phòng,2,2,2,2,5,1,Huyện Bình Chánh,2.38,0.02479,96.0
0, 2 phòng, 1 phòng,2,0,3,9,9,0,Quận 6,1.72,0.03308,52.0
1, 3 phòng, 2 phòng,1,2,2,9,9,0,Quận 7,4.65,0.045149999999999996,103.0
0, 2 phòng, 2 phòng,2,1,0,3,3,1,Quận Tân Phú,2.6,0.03662,71.0
1, 3 phòng, 3 phòng,2,2,2,5,9,0,Thành phố Thủ Đức,1.38,0.0189,73.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 7,2.5,0.039060000000000004,64.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Huyện Nhà Bè,2.35,0.03615,65.0
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,3.2,0.055170000000000004,58.3
1, 2 phòng, 2 phòng,2,2,0,9,9,1,Quận Gò Vấp,3.55,0.04277,83.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Phú Nhuận,1.2,0.019350000000000003,62.0
1, 2 phòng, 2 phòng,2,0,1,9,9,0,Quận Tân Phú,2.8,0.04308,65.02
1, 3 phòng, 2 phòng,2,1,1,9,9,0,Quận 8,2.35,0.030920000000000003,76.0
0, 2 phòng, 2 phòng,2,1,1,9,9,0,Thành phố Thủ Đức,3.2,0.055170000000000004,58.3
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 12,2.2,0.03385,65.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,2.52,0.033600000000000005,75.0
0, 2 phòng, 2 phòng,2,0,0,5,5,0,Quận Bình Tân,2.58,0.0344,75.0
0, 2 phòng, 2 phòng,2,1,0,8,5,0,Thành phố Thủ Đức,1.29,0.02115,61.0
1, 2 phòng, 2 phòng,2,1,0,9,9,1,Quận 8,2.1,0.02917,72.25
1, 2 phòng, 2 phòng,2,1,3,6,7,0,Quận Tân Phú,3.85,0.05274,73.6
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Tân Phú,2.98,0.04197,71.0
0, 2 phòng, 2 phòng,2,0,0,7,6,0,Quận 8,1.799,0.03156,57.0
0, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận 1,4.2,0.06087,69.0
1, 2 phòng, 2 phòng,2,1,0,5,9,1,Quận Bình Tân,1.5,0.02206,68.0
1, 3 phòng, 2 phòng,2,1,3,9,9,0,Huyện Nhà Bè,3.99,0.04245,94.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,2.35,0.03264,72.0
1, 1 phòng, 1 phòng,1,0,0,9,9,0,Quận 4,3.55,0.08875,40.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Tân Phú,1.95,0.021670000000000002,90.0
1, 2 phòng, 1 phòng,2,1,2,3,4,0,Quận 12,1.52,0.031670000000000004,48.0
1, 2 phòng, 2 phòng,3,2,3,9,9,0,Thành phố Thủ Đức,3.3,0.04286,77.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận 11,1.295,0.01992,65.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,2.67,0.03513,76.0
1, 2 phòng, 1 phòng,2,1,2,6,7,0,Thành phố Thủ Đức,2.568,0.04353,59.0
0, 1 phòng, 1 phòng,2,1,1,6,7,0,Huyện Bình Chánh,0.795,0.01893,42.57
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 7,2.8,0.04118,68.0
1, 2 phòng, 2 phòng,2,2,1,5,8,1,Quận 12,1.2,0.02143,56.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Huyện Bình Chánh,1.9,0.031670000000000004,60.0
1, 2 phòng, 1 phòng,2,2,1,2,3,0,Quận Bình Tân,1.49,0.023649999999999997,63.0
1, 2 phòng, 1 phòng,2,2,2,9,9,1,Quận Bình Tân,1.5,0.02727,55.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Nhà Bè,1.09,0.01787,61.0
1, 2 phòng, 2 phòng,2,1,0,9,9,1,Quận 8,2.1,0.02917,72.25
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Tân,1.6,0.0254,63.0
0, 2 phòng, 2 phòng,2,0,0,5,5,0,Quận Bình Tân,2.58,0.0344,75.0
1, 1 phòng, 1 phòng,1,0,0,9,9,0,Thành phố Thủ Đức,1.6,0.048479999999999995,33.0
1, 1 phòng, 1 phòng,2,1,1,7,6,0,Thành phố Thủ Đức,1.199,0.03868,31.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.95,0.02786,70.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.92,0.02909,66.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 7,2.8,0.04058,69.0
1, 2 phòng, 2 phòng,2,1,2,5,8,0,Thành phố Thủ Đức,3.55,0.04863,73.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 8,0.00235,3.5606e-05,66.0
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Huyện Bình Chánh,1.57,0.02707,58.0
1, 3 phòng, 2 phòng,2,2,2,9,9,1,Quận Tân Bình,3.0,0.02885,104.0
1, 2 phòng, 2 phòng,2,1,3,9,9,1,Huyện Nhà Bè,2.1,0.02838,74.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.3,0.02556,90.0
1, 1 phòng, 1 phòng,2,1,0,9,9,0,Quận 8,2.7,0.054,50.0
1, 3 phòng, 2 phòng,2,2,0,9,9,0,Quận Tân Bình,3.9,0.04021,97.0
1, 1 phòng, 1 phòng,2,2,0,9,9,0,Huyện Hóc Môn,0.29,0.00725,40.0
1, 2 phòng, 2 phòng,2,2,1,6,9,0,Quận 7,2.4,0.02553,94.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,3.225,0.043,75.0
1, 2 phòng, 3 phòng,2,0,0,9,9,0,Quận 7,1.72,0.020239999999999998,85.0
1, 2 phòng, 2 phòng,2,0,0,9,9,1,Huyện Bình Chánh,3.6,0.039560000000000005,91.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Tân,1.6,0.0254,63.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Nhà Bè,1.09,0.01787,61.0
1, 2 phòng, 1 phòng,2,2,2,3,2,0,Quận 1,2.69,0.04804,56.0
0, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận Bình Tân,0.8,0.01905,42.0
1, 1 phòng, 1 phòng,2,2,2,9,9,0,Thành phố Thủ Đức,1.65,0.03056,54.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.6,0.02462,65.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Nhà Bè,3.9865,0.05046,79.0
0, 2 phòng, 2 phòng,2,0,1,6,7,0,Thành phố Thủ Đức,1.475,0.02892,51.33
0, 2 phòng, 1 phòng,2,0,1,2,1,1,Quận Bình Tân,1.45,0.02788,52.7
1, 2 phòng, 1 phòng,2,1,2,9,9,0,Quận Tân Phú,1.65,0.0275,60.0
0, 1 phòng, 1 phòng,1,2,2,5,3,0,Quận Tân Bình,0.32,0.01,32.0
0, 2 phòng, 2 phòng,2,1,3,3,5,1,Thành phố Thủ Đức,2.28,0.038,60.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Nhà Bè,2.5,0.03846,65.0
0, 2 phòng, 1 phòng,2,0,3,5,8,1,Quận 12,1.9,0.03878,49.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,3.29,0.04446,74.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 5,2.45,0.07424,33.0
0, 1 phòng, 1 phòng,2,1,3,5,8,1,Thành phố Thủ Đức,2.9,0.05472,53.0
0, 3 phòng, 2 phòng,2,0,1,1,2,1,Quận Bình Tân,2.1,0.02308,91.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Nhà Bè,1.09,0.01787,61.0
0, 2 phòng, 2 phòng,2,1,0,8,5,0,Thành phố Thủ Đức,1.29,0.02115,61.0
0, 2 phòng, 2 phòng,2,0,0,5,5,0,Quận Bình Tân,2.58,0.0344,75.0
1, 3 phòng, 2 phòng,2,1,3,3,6,0,Quận Tân Phú,3.8,0.04578,83.6
1, 2 phòng, 2 phòng,2,2,0,2,4,0,Thành phố Thủ Đức,2.75,0.03438,80.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 4,3.3,0.03667,90.0
0, 1 phòng, 1 phòng,2,1,3,9,9,0,Quận Bình Tân,0.95,0.02262,42.0
1, 1 phòng, 1 phòng,1,0,0,9,9,0,Quận 7,1.57,0.05233,30.0
1, 2 phòng, 2 phòng,0,0,0,9,9,0,Quận 5,3.0,0.05769,52.0
1, 1 phòng, 1 phòng,2,2,2,9,9,0,Quận 12,1.4,0.028,50.0
1, 2 phòng, 1 phòng,2,2,0,9,9,1,Thành phố Thủ Đức,3.2,0.04267,75.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Tân,1.75,0.02734,64.0
1, 2 phòng, 2 phòng,2,1,1,9,9,1,Thành phố Thủ Đức,1.74,0.029,60.0
1, 2 phòng, 2 phòng,2,0,2,9,9,0,Thành phố Thủ Đức,3.2,0.04267,75.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Thành phố Thủ Đức,1.22,0.01821,67.8
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Thạnh,1.2,0.02,60.0
0, 2 phòng, 1 phòng,2,2,2,9,9,0,Thành phố Thủ Đức,2.0,0.02857,70.0
1, 2 phòng, 2 phòng,2,1,3,7,6,0,Quận 10,5.65,0.07847,72.0
1, 3 phòng, 2 phòng,2,2,0,9,9,0,Quận 11,1.4,0.014,100.0
1, 1 phòng, 1 phòng,1,1,2,9,9,0,Quận 7,1.28,0.03657,35.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận 10,1.26,0.01385,91.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Tân Bình,1.3,0.01857,70.0
1, 1 phòng, 1 phòng,2,1,3,5,8,0,Quận Tân Bình,4.0,0.05714,70.0
1, 2 phòng, 2 phòng,2,2,1,5,1,0,Thành phố Thủ Đức,1.8,0.02903,62.0
1, 3 phòng, 2 phòng,2,1,3,3,6,0,Quận Tân Phú,3.8,0.04578,83.6
1, 2 phòng, 2 phòng,2,2,1,3,4,1,Quận Bình Tân,1.72,0.026879999999999998,64.0
1, 2 phòng, 2 phòng,2,2,1,9,9,0,Quận Bình Thạnh,1.2,0.01143,105.0
0, 1 phòng, 1 phòng,2,2,3,9,9,0,Quận Bình Tân,0.9,0.02571,35.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận 10,1.38,0.016050000000000002,86.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Tân Bình,1.3,0.01757,74.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Phú Nhuận,5.6,0.07,80.0
1, 2 phòng, 1 phòng,2,2,0,9,9,0,Quận 10,1.46,0.02655,55.0
1, 2 phòng, 2 phòng,2,2,1,9,9,0,Quận 1,1.3,0.016460000000000002,79.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Tân Bình,1.2,0.01579,76.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Quận Tân Bình,4.2,0.042,100.0
0, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận 12,1.5,0.023440000000000003,64.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 12,1.74,0.02384,73.0
1, 2 phòng, 2 phòng,2,1,3,9,9,1,Thành phố Thủ Đức,2.8,0.03294,85.0
1, 1 phòng, 1 phòng,1,1,1,9,9,0,Quận 4,2.5,0.06579,38.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,5.8,0.06105,95.0
0, 2 phòng, 2 phòng,2,0,0,3,4,0,Quận 1,0.535,0.01574,34.0
0, 1 phòng, 1 phòng,1,0,2,9,9,1,Quận Bình Tân,0.85,0.02125,40.0
1, 2 phòng, 2 phòng,2,1,3,3,4,0,Thành phố Thủ Đức,3.5,0.04667,75.0
1, 2 phòng, 2 phòng,2,1,3,2,1,0,Quận Bình Tân,1.72,0.0273,63.0
1, 2 phòng, 2 phòng,2,2,2,5,5,0,Thành phố Thủ Đức,8.0,0.08696,92.4
1, 1 phòng, 1 phòng,2,2,2,3,6,0,Quận Bình Thạnh,2.32,0.04462,52.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Nhà Bè,1.09,0.01787,61.0
1, 2 phòng, 1 phòng,2,0,0,9,1,0,Quận 8,1.8,0.027690000000000003,65.0
1, 2 phòng, 2 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,1.69,0.02817,60.45
1, 3 phòng, 2 phòng,2,2,3,9,9,0,Quận 7,4.9,0.05052,97.6
1, 2 phòng, 2 phòng,2,1,3,9,9,1,Quận 8,2.05,0.02847,72.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 8,1.8,0.033960000000000004,53.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Thành phố Thủ Đức,1.97,0.02855,69.0
1, 2 phòng, 2 phòng,2,2,2,9,9,1,Huyện Nhà Bè,1.8,0.025,72.0
1, 2 phòng, 2 phòng,2,2,3,6,6,0,Thành phố Thủ Đức,8.5,0.09659000000000001,88.2
1, 2 phòng, 1 phòng,2,1,1,9,9,1,Quận Gò Vấp,1.8,0.02466,73.0
1, 2 phòng, 1 phòng,2,1,2,9,9,1,Quận Bình Thạnh,2.8,0.07778,36.0
1, 2 phòng, 1 phòng,2,2,3,3,4,0,Quận Bình Thạnh,2.5,0.03571,70.0
0, 2 phòng, 2 phòng,2,0,3,9,9,0,Thành phố Thủ Đức,1.7,0.027870000000000002,61.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.6,0.02623,61.3
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận Bình Thạnh,1.38,0.0206,67.0
1, 2 phòng, 2 phòng,2,2,2,7,7,0,Thành phố Thủ Đức,7.5,0.08523,88.2
0, 2 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.8,0.0549,51.8
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 7,2.45,0.02552,96.0
1, 2 phòng, 2 phòng,2,1,3,1,2,0,Thành phố Thủ Đức,2.35,0.033100000000000004,71.0
0, 2 phòng, 2 phòng,2,1,0,5,5,0,Quận 6,4.55,0.065,70.0
1, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận Tân Bình,3.12,0.05571,56.4
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 7,1.4,0.026420000000000003,53.0
1, 1 phòng, 1 phòng,2,1,0,7,6,0,Quận Tân Phú,1.35,0.024550000000000002,55.0
1, 2 phòng, 2 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,1.69,0.02817,60.45
1, 2 phòng, 2 phòng,2,1,3,6,7,0,Quận Tân Phú,3.85,0.05274,73.6
1, 3 phòng, 2 phòng,2,2,3,9,9,0,Quận 7,4.9,0.05052,97.6
1, 2 phòng, 2 phòng,2,1,1,1,2,0,Quận Bình Tân,1.6,0.023530000000000002,68.0
0, 1 phòng, 1 phòng,2,2,2,9,9,0,Quận 5,0.82,0.02343,35.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Tân Phú,1.75,0.02917,60.0
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,2.63,0.03925,67.0
1, 2 phòng, 2 phòng,2,1,2,7,6,1,Huyện Nhà Bè,1.8,0.025,72.0
1, 3 phòng, 2 phòng,2,2,0,6,9,0,Quận Bình Tân,2.15,0.02829,76.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận 12,1.5,0.02143,70.0
1, 2 phòng, 1 phòng,3,2,3,2,5,1,Quận 7,2.5,0.03125,80.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Bình Chánh,2.93,0.04069,72.0
1, 1 phòng, 1 phòng,1,2,0,9,9,0,Quận Tân Bình,0.4,0.01143,35.0
1, 2 phòng, 2 phòng,2,0,1,9,9,0,Quận 3,5.6,0.09655,58.0
1, 2 phòng, 2 phòng,2,1,3,8,5,0,Thành phố Thủ Đức,1.55,0.026269999999999998,59.0
0, 1 phòng, 1 phòng,3,1,2,9,9,1,Quận Bình Tân,0.99,0.024149999999999998,41.0
1, 2 phòng, 1 phòng,2,1,1,6,7,0,Thành phố Thủ Đức,2.2,0.03729,59.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận Bình Tân,1.75,0.02734,64.0
0, 3 phòng, 2 phòng,2,1,1,4,3,1,Thành phố Thủ Đức,1.775,0.02649,67.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Huyện Nhà Bè,2.451,0.03604,68.0
1, 1 phòng, 1 phòng,2,1,3,7,9,0,Thành phố Thủ Đức,3.3,0.058929999999999996,56.0
1, 2 phòng, 2 phòng,2,2,1,5,1,0,Thành phố Thủ Đức,1.8,0.02903,62.0
1, 3 phòng, 2 phòng,2,2,3,9,9,0,Quận 7,4.9,0.05052,97.6
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.95,0.02671,73.0
1, 2 phòng, 2 phòng,2,2,1,6,7,1,Quận 6,3.55,0.0366,97.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 7,2.0,0.03226,62.0
1, 2 phòng, 2 phòng,2,1,0,2,1,0,Thành phố Thủ Đức,1.65,0.0275,60.0
1, 2 phòng, 2 phòng,2,1,3,9,9,0,Quận 4,4.45,0.06846,65.0
0, 1 phòng, 1 phòng,2,0,1,6,6,0,Huyện Nhà Bè,1.5,0.03261,46.0
1, 1 phòng, 1 phòng,1,2,3,7,6,0,Quận 7,1.72,0.0441,39.0
1, 2 phòng, 2 phòng,2,1,2,9,9,0,Quận 7,2.4,0.03288,73.0
1, 2 phòng, 2 phòng,2,2,0,9,9,0,Quận 10,1.205,0.020079999999999997,60.0
1, 3 phòng, 2 phòng,2,1,0,2,1,1,Quận Tân Phú,3.25,0.03125,104.0
0, 2 phòng, 2 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,1.399,0.02498,56.0
1, 2 phòng, 2 phòng,2,1,0,8,5,0,Thành phố Thủ Đức,1.46,0.02475,59.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Tân,1.75,0.027780000000000003,63.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.45,0.04804,51.0
1, 2 phòng, 1 phòng,2,1,1,9,9,0,Quận Gò Vấp,1.94,0.02587,75.0
1, 3 phòng, 2 phòng,2,1,0,9,9,1,Thành phố Thủ Đức,2.85,0.03476,82.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận Bình Thạnh,4.75,0.04847,98.0
0, 2 phòng, 1 phòng,2,0,0,9,9,0,Quận 8,0.4,0.00741,54.0
1, 2 phòng, 2 phòng,2,1,1,8,5,0,Thành phố Thủ Đức,2.37,0.03591,66.0
0, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận 8,2.1,0.04286,49.0
1, 2 phòng, 1 phòng,2,0,2,9,9,0,Quận Gò Vấp,0.014,0.000237288,59.0
1, 2 phòng, 1 phòng,2,2,2,9,9,0,Quận Tân Phú,2.25,0.03358,67.0
1, 1 phòng, 1 phòng,2,0,0,1,3,0,Quận 7,1.71,0.0349,49.0
1, 2 phòng, 2 phòng,2,1,0,9,9,1,Quận 8,2.1,0.02917,72.25
0, 1 phòng, 1 phòng,2,1,3,9,9,0,Thành phố Thủ Đức,4.9,0.098,50.0
1, 3 phòng, 2 phòng,2,1,0,5,9,1,Quận 10,5.7,0.06404,89.0
1, 3 phòng, 2 phòng,2,1,3,9,9,1,Quận 7,5.3,0.05579,95.0
1, 2 phòng, 2 phòng,2,1,2,7,6,0,Huyện Nhà Bè,1.09,0.01787,61.0
1, 2 phòng, 2 phòng,2,2,0,5,8,1,Huyện Bình Chánh,1.65,0.02391,69.0
1, 3 phòng, 2 phòng,2,2,0,9,9,0,Thành phố Thủ Đức,2.0,0.02597,77.0
1, 2 phòng, 2 phòng,3,1,0,9,9,0,Thành phố Thủ Đức,4.4,0.04272,103.0
1, 3 phòng, 2 phòng,2,0,0,9,5,1,Quận 4,4.75,0.049479999999999996,96.0
1, 2 phòng, 1 phòng,2,1,3,9,6,0,Quận 8,1.87,0.032240000000000005,58.0
1, 2 phòng, 1 phòng,2,2,0,5,8,0,Thành phố Thủ Đức,1.75,0.03431,51.0
1, 3 phòng, 2 phòng,2,1,2,1,9,1,Huyện Bình Chánh,3.35,0.03384,99.0
1, 3 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,3.46,0.03604,96.0
0, 1 phòng, 1 phòng,1,2,3,9,9,1,Quận Bình Thạnh,1.2,0.03429,35.0
1, 2 phòng, 2 phòng,2,1,0,6,7,0,Thành phố Thủ Đức,2.272,0.03442,66.0
1, 2 phòng, 2 phòng,2,2,2,6,5,0,Thành phố Thủ Đức,2.3,0.03286,70.4
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,1.7,0.02576,66.0
1, 2 phòng, 2 phòng,2,2,3,9,9,0,Quận Tân Phú,2.65,0.027600000000000003,96.0
1, 1 phòng, 1 phòng,2,1,0,9,9,0,Quận Phú Nhuận,3.15,0.05943,53.0
0, 2 phòng, 2 phòng,2,0,1,9,9,0,Quận 8,2.16,0.036,60.0
1, 2 phòng, 2 phòng,2,1,3,9,9,1,Huyện Nhà Bè,2.1,0.02877,73.0
1, 2 phòng, 2 phòng,2,0,0,9,9,1,Quận Gò Vấp,2.23,0.03431,65.0
0, 1 phòng, 1 phòng,1,2,1,5,7,0,Quận Bình Thạnh,1.2,0.03429,35.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 5,2.8,0.03182,88.0
1, 1 phòng, 1 phòng,2,0,0,9,9,0,Quận Tân Bình,2.9,0.05472,53.0
1, 2 phòng, 1 phòng,2,2,2,3,2,0,Quận 1,2.69,0.04804,56.0
1, 2 phòng, 2 phòng,2,2,3,8,5,0,Quận Gò Vấp,2.5,0.04032,62.0
1, 2 phòng, 2 phòng,2,2,3,3,4,0,Quận 7,2.85,0.04071,70.12
1, 3 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.95,0.02671,73.0
0, 1 phòng, 1 phòng,1,0,0,9,9,0,Quận Bình Thạnh,1.0,0.02857,35.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận 3,6.2,0.10690000000000001,58.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Thành phố Thủ Đức,2.3,0.03194,72.23
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận Tân Bình,1.33,0.01822,73.0
0, 1 phòng, 1 phòng,2,1,2,9,9,0,Huyện Hóc Môn,0.39,0.00975,40.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Khác,3.9,0.052,75.7
0, 1 phòng, 1 phòng,1,1,2,9,9,1,Quận Bình Tân,1.05,0.02625,40.0
1, 3 phòng, 2 phòng,2,1,1,7,6,1,Quận Tân Phú,3.45,0.04059,85.0
0, 2 phòng, 2 phòng,2,1,2,5,9,1,Thành phố Thủ Đức,4.3,0.05658,76.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận Bình Tân,3.42,0.0456,75.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Quận 5,2.8,0.03182,88.0
1, 2 phòng, 2 phòng,2,0,0,8,5,0,Quận 6,3.35,0.039880000000000006,84.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Tân,3.5,0.07292,48.0
1, 2 phòng, 1 phòng,2,2,1,9,9,0,Quận 12,0.3,0.00536,56.0
0, 1 phòng, 1 phòng,2,0,0,9,9,0,Huyện Nhà Bè,0.75,0.02143,35.0
1, 1 phòng, 2 phòng,2,0,0,9,9,0,Quận Tân Bình,0.83,0.023710000000000002,35.0
1, 2 phòng, 2 phòng,2,1,1,1,9,0,Thành phố Thủ Đức,5.1,0.068,75.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Quận 8,1.98,0.027120000000000002,73.0
0, 2 phòng, 2 phòng,2,0,0,9,9,0,Huyện Bình Chánh,2.1,0.035590000000000004,59.0
0, 2 phòng, 2 phòng,2,1,0,8,5,0,Thành phố Thủ Đức,1.29,0.02115,61.0
1, 3 phòng, 2 phòng,2,1,3,3,6,0,Quận Tân Phú,3.8,0.04578,83.6
1, 3 phòng, 2 phòng,2,0,1,3,4,1,Quận Phú Nhuận,4.9,0.05765,85.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Tân,1.6,0.0254,63.0
1, 2 phòng, 2 phòng,2,2,1,3,4,1,Quận Bình Tân,1.72,0.026879999999999998,64.0
0, 1 phòng, 1 phòng,2,1,3,9,9,0,Quận Bình Tân,0.9,0.02143,42.0
0, 1 phòng, 1 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,1.69,0.03521,48.0
1, 2 phòng, 2 phòng,2,2,0,1,9,0,Quận 6,4.0,0.047619999999999996,84.0
1, 2 phòng, 2 phòng,2,1,0,9,9,0,Thành phố Thủ Đức,3.0,0.05085,59.0
1, 1 phòng, 1 phòng,1,0,1,5,9,0,Quận Bình Thạnh,0.27,0.007940000000000001,34.0
1, 3 phòng, 2 phòng,2,1,1,9,9,1,Thành phố Thủ Đức,4.7,0.04273,110.0
1, 1 phòng, 1 phòng,1,0,1,9,9,0,Quận Bình Thạnh,0.89,0.02543,35.0
0, 2 phòng, 1 phòng,2,1,0,9,9,0,Quận Bình Tân,0.82,0.016399999999999998,50.0
1, 2 phòng, 2 phòng,2,2,2,9,9,0,Huyện Nhà Bè,2.29,0.023129999999999998,99.0
1, 1 phòng, 1 phòng,2,0,3,9,9,0,Quận Bình Tân,0.815,0.023289999999999998,35.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Tân Phú,1.95,0.02407,81.0
1, 3 phòng, 2 phòng,2,0,0,9,7,0,Thành phố Thủ Đức,5.2,0.04771,109.0
1, 1 phòng, 1 phòng,2,1,0,9,9,0,Quận 8,1.53,0.02942,52.0
1, 3 phòng, 2 phòng,2,2,0,9,9,0,Quận Bình Thạnh,1.62,0.01573,103.0
0, 2 phòng, 2 phòng,2,1,0,5,8,0,Quận 12,1.15,0.02212,52.0
1, 2 phòng, 2 phòng,2,0,0,9,9,0,Quận Bình Thạnh,3.3,0.048530000000000004,68.0
0, 1 phòng, 2 phòng,1,0,3,1,5,0,Thành phố Thủ Đức,3.5,0.06364,55.0
1, 2 phòng, 2 phòng,2,2,3,8,5,0,Quận Gò Vấp,2.5,0.04032,62.0
1, 2 phòng, 2 phòng,2,1,1,9,9,0,Quận Bình Tân,1.6,0.0254,63.0
